uuid,name,type,pet_entry_allowed,desserts,operation_hour,take_out_option,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
cafe_233,리퍼블릭 오브 블루,"카페,디저트", False,"['에스프레소', '아메리카노', '카페 라떼', '플랫 화이트']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '10:00 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '10:00 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '10:00 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '10:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '12:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '12:00 - 21:00\n20:30 라스트오더'}]",False,서울 서초구 방배로16길 10 1층,POINT (126.9964518 37.484593),371,pedestrian_4185805718,localroad_3719486100
cafe_234,달콤커피 교대역점,카페, False,"['홍시 요거트 라떼 R', '리얼 홍시 주스 L', '스트로베리 요거트 R', '(H) 프렌치 마롱 카페라떼 R']","[{'day': '매일', 'hours': '08:00 - 21:00'}]",True,서울 서초구 서초중앙로 130 1층 달콤커피,POINT (127.0140673 37.4932832),999,pedestrian_3154295726,localroad_3153687261
cafe_235,투썸플레이스 반포대로점,카페, False,"['아메리카노', '스트로베리초코생크림']","[{'day': '월', 'hours': '07:00 - 23:00'}, {'day': '화', 'hours': '07:00 - 23:00'}, {'day': '수', 'hours': '07:00 - 23:00'}, {'day': '목', 'hours': '07:00 - 23:00'}, {'day': '금', 'hours': '07:00 - 23:00'}, {'day': '토', 'hours': '08:00 - 23:00'}, {'day': '일', 'hours': '08:00 - 23:00'}]",True,서울 서초구 반포대로 300 1층,POINT (127.0011089 37.5059332),999,pedestrian_11428505004,localroad_4738140916
cafe_236,앤스카페,"카페,디저트", False,"['Ns 플레이트', '두부낫또샐러드', '흑임자라떼', '쑥절미프라페']","[{'day': '월', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '화', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '수', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '목', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '금', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 19:00\n18:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 19:00\n18:30 라스트오더'}]",True,서울 서초구 방배선행길 12 1층,POINT (126.9838133 37.4735282),999,pedestrian_4195556239,localroad_4644355021
cafe_237,폼즈케이크샵,케이크전문, True,['주문제작케이크'],"[{'day': '월', 'hours': '11:00 - 19:00'}, {'day': '화', 'hours': '11:00 - 19:00'}, {'day': '수', 'hours': '11:00 - 19:00'}, {'day': '목', 'hours': '11:00 - 19:00'}, {'day': '금', 'hours': '11:00 - 19:00'}, {'day': '토', 'hours': '11:00 - 19:00'}, {'day': '일', 'hours': '11:00 - 19:00'}]",True,서울 서초구 논현로31길 56 103호 폼즈케이크샵,POINT (127.0405467 37.480418),169,pedestrian_1694782617,localroad_1694782617
cafe_238,스타벅스 양재역점,카페, False,"['토피 넛 라떼', '스타벅스 딸기 라떼', '골든 캐모마일 릴렉서', '산타 베어리스타 케이크']","[{'day': '월(11/11)', 'hours': '07:00 - 22:00'}, {'day': '화(11/12)', 'hours': '07:00 - 22:00'}, {'day': '수(11/13)', 'hours': '07:00 - 22:00'}, {'day': '목(11/14)', 'hours': '07:00 - 22:00'}, {'day': '금(11/15)', 'hours': '07:00 - 22:00'}, {'day': '토(11/16)', 'hours': '07:00 - 22:00'}, {'day': '일(11/17)', 'hours': '08:00 - 21:00'}]",False,서울 서초구 강남대로 202 (양재동) 모산빌딩,POINT (127.0368589 37.4823252),999,pedestrian_3087637714,localroad_1694782961
cafe_239,베이크더샵 신세계백화점 강남점,베이커리, False,"['NEW [치즈타르트] 5입', 'NEW [얼그레이] 치즈 타르트', 'NEW (라플) [고구마] 애플파이', '갓 구운 치즈타르트']","[{'day': '정보 없음', 'hours': '정보 없음'}]",False,서울 서초구 신반포로 176 신세계백화점 지하 1층,POINT (127.0032242 37.5042121),725,pedestrian_9787414078,localroad_4738140914
cafe_240,타이거슈가 강남고속터미널점,"카페,디저트", False,"['흑당 버블 밀크티', '우롱 밀크티', '크림치즈 흑당 밀크티', '흑당 크림 카페라떼']","[{'day': '월', 'hours': '10:00 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '10:00 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '10:00 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '10:00 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '10:00 - 22:30\n22:00 라스트오더'}, {'day': '토', 'hours': '10:00 - 22:30\n22:00 라스트오더'}, {'day': '일', 'hours': '10:00 - 21:30\n21:00 라스트오더'}]",True,서울 서초구 신반포로 194 1층,POINT (127.0063666 37.5052027),999,pedestrian_11708401089,localroad_4147053967
cafe_241,파브360,"카페,디저트", False,"['아메리카노', '수제청 자몽 에이드', '바질햄치즈 샌드위치', '데리야끼 치킨 샌드위치']","[{'day': '월', 'hours': '08:30 - 21:00'}, {'day': '화', 'hours': '08:30 - 21:00'}, {'day': '수', 'hours': '08:30 - 21:00'}, {'day': '목', 'hours': '08:30 - 21:00'}, {'day': '금', 'hours': '08:30 - 21:00'}, {'day': '토', 'hours': '09:30 - 21:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 사평대로52길 12 1층 & 지하,POINT (127.0224734 37.5025258),312,pedestrian_12061673695,localroad_1430655026
cafe_242,곤트란쉐리에 뉴코아아울렛 강남점,베이커리, False,"['소금버터빵', '크루아상', '크로와상에멘탈샌드위치', '뺑 오 쇼콜라']","[{'day': '월', 'hours': '08:30 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '08:30 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '08:30 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '08:30 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '08:30 - 21:30\n21:00 라스트오더'}, {'day': '토', 'hours': '08:30 - 21:30\n21:00 라스트오더'}, {'day': '일', 'hours': '08:30 - 21:30\n21:00 라스트오더'}]",True,서울 서초구 잠원로 51 뉴코아아울렛 2관 1층,POINT (127.0074442 37.5092394),390,pedestrian_8487525651,localroad_8487525651
cafe_243,아트메이저,"카페,디저트", False,"['밀크 아이스크림', '얼그레이 밀크 티 아이스크림', '믹스 아이스크림(밀크,밀크티)', '피기피기']","[{'day': '월', 'hours': '08:30 - 21:50\n21:40 라스트오더'}, {'day': '화', 'hours': '08:30 - 21:50\n21:40 라스트오더'}, {'day': '수', 'hours': '08:30 - 21:50\n21:40 라스트오더'}, {'day': '목', 'hours': '08:30 - 21:50\n21:40 라스트오더'}, {'day': '금', 'hours': '08:30 - 21:50\n21:40 라스트오더'}, {'day': '토', 'hours': '09:00 - 21:50\n21:40 라스트오더'}, {'day': '일', 'hours': '09:00 - 21:50\n21:40 라스트오더'}]",True,서울 서초구 서초대로 114 J.H 빌딩,POINT (126.9947814 37.4877414),848,pedestrian_2623456123,localroad_2623456123
cafe_244,커피빈 강남역세계빌딩점 (구)커피빈 강남역GT타워옆점,카페, False,"['얼그레이 크림 초콜릿 라떼 (S)', '아이스 카푸치노', '바닐라 루이보스 티라떼', '바닐라 루이보스 티']","[{'day': '월', 'hours': '07:00 - 23:00'}, {'day': '화', 'hours': '07:00 - 23:00'}, {'day': '수', 'hours': '07:00 - 23:00'}, {'day': '목', 'hours': '07:00 - 23:00'}, {'day': '금', 'hours': '07:00 - 23:00'}, {'day': '토', 'hours': '07:30 - 22:30'}, {'day': '일', 'hours': '07:30 - 21:00'}]",False,서울 서초구 서초대로73길 12 세계빌딩,POINT (127.0257595 37.4985613),999,pedestrian_3089780842,localroad_4944067989
cafe_245,퓨쳐마인드,"카페,디저트", False,"['아메리카노(take away)', '에스프레소', '아메리카노', '카페라떼']","[{'day': '월', 'hours': '07:30 - 18:00\n17:30 라스트오더'}, {'day': '화', 'hours': '07:30 - 18:00\n17:30 라스트오더'}, {'day': '수', 'hours': '07:30 - 14:30\n14:00 라스트오더'}, {'day': '목', 'hours': '07:30 - 18:00\n17:30 라스트오더'}, {'day': '금', 'hours': '07:30 - 18:00\n17:30 라스트오더'}, {'day': '토', 'hours': '07:30 - 18:00\n17:30 라스트오더'}, {'day': '일', 'hours': '07:30 - 18:00\n17:30 라스트오더'}]",True,서울 서초구 동광로49길 88 지하1층,POINT (127.0005982 37.4967292),231,pedestrian_2622767591,localroad_2622767591
cafe_246,투썸플레이스 서초역점,카페, False,"['아이스 카페 아메리카노', '카페라떼(R)', '스페니쉬 연유라떼(R)']","[{'day': '월', 'hours': '07:00 - 22:00'}, {'day': '화', 'hours': '07:00 - 22:00'}, {'day': '수', 'hours': '07:00 - 22:00'}, {'day': '목', 'hours': '07:00 - 22:00'}, {'day': '금', 'hours': '07:00 - 22:00'}, {'day': '토', 'hours': '08:00 - 22:00'}, {'day': '일', 'hours': '08:00 - 22:00'}]",True,서울 서초구 서초대로 254 오퓨런스,POINT (127.0096396 37.4920298),999,pedestrian_3030832644,localroad_3030832644
cafe_247,세컨브레스,"카페,디저트", True,"['에스프레소', '아메리카노', '카페라떼', '바닐라라떼']","[{'day': '매일', 'hours': '10:00 - 24:00\n23:30 라스트오더'}]",True,서울 서초구 양재천로 95-2 1층,POINT (127.0397426 37.4761044),234,pedestrian_2932859113,localroad_2932859113
cafe_248,단석가찰보리빵 서울교대점,베이커리, False,"['단석가 찰보리빵 30개입', '단석가 찰보리빵 20개입', '단석가 찰보리떡 10개입', '단석가 찰보리떡 4개입']","[{'day': '월', 'hours': '08:00 - 20:30'}, {'day': '화', 'hours': '08:00 - 20:30'}, {'day': '수', 'hours': '08:00 - 20:30'}, {'day': '목', 'hours': '08:00 - 20:30'}, {'day': '금', 'hours': '08:00 - 20:30'}, {'day': '토', 'hours': '08:00 - 18:00'}, {'day': '일', 'hours': '09:00 - 17:00'}]",True,서울 서초구 서초대로46길 3 경중빌딩 101-1호,POINT (127.0099983 37.4922671),547,pedestrian_3355067044,localroad_3355067044
cafe_249,오르빈,카페, False,"['플레인 베이글', '크림치즈 스프레드', '한우 불고기 샌드위치', '론자 무화과 샌드위치']","[{'day': '월', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '화', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '수', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '목', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '금', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '토', 'hours': '11:30 - 20:00\n19:00 라스트오더'}, {'day': '일', 'hours': '11:30 - 20:00\n19:00 라스트오더'}]",True,서울 서초구 서초대로56길 18 1층,POINT (127.0170355 37.4937315),487,pedestrian_2295372344,localroad_2295372344
cafe_250,고품격커피공장 본점,카페, True,"['오늘의 커피', '오늘의 라떼', '공장장커피', '바닐라봉봉']","[{'day': '월', 'hours': '07:00 - 21:00'}, {'day': '화', 'hours': '07:00 - 21:00'}, {'day': '수', 'hours': '07:00 - 21:00'}, {'day': '목', 'hours': '07:00 - 21:00'}, {'day': '금', 'hours': '07:00 - 21:00'}, {'day': '토', 'hours': '09:00 - 20:00'}, {'day': '일', 'hours': '09:00 - 20:00'}]",True,서울 서초구 반포대로21길 17 선업빌딩 1층 고품격커피공장,POINT (127.0085965 37.4879573),751,pedestrian_3089166485,localroad_3089166485
cafe_251,스윗띵스랩,"카페,디저트", False,"['두바이초콜릿', '마카롱 12구 포장', '마카롱', '다쿠아즈']","[{'day': '월', 'hours': '11:00 - 20:00\n19:45 라스트오더'}, {'day': '화', 'hours': '11:00 - 20:00\n19:45 라스트오더'}, {'day': '수', 'hours': '11:00 - 20:00\n19:45 라스트오더'}, {'day': '목', 'hours': '11:00 - 20:00\n19:45 라스트오더'}, {'day': '금', 'hours': '11:00 - 20:00\n19:45 라스트오더'}, {'day': '토', 'hours': '11:00 - 17:00\n16:45 라스트오더'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 서초대로1길 19-5 1층 스윗띵스랩,POINT (126.9828485 37.4879907),367,pedestrian_3804191191,localroad_3804191191
cafe_252,더레스트,"카페,디저트", True,"['레스트그리너', '레스트크림라떼', '흑임자라떼', '에스프레소']","[{'day': '월', 'hours': '09:00 - 19:00'}, {'day': '화', 'hours': '09:00 - 19:00'}, {'day': '수', 'hours': '09:00 - 19:00'}, {'day': '목', 'hours': '09:00 - 19:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 20:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,"서울 서초구 헌릉로 164 5층(염곡동, 민예빌딩)",POINT (127.0584317 37.4571434),999,pedestrian_5092061478,localroad_5092061478
cafe_253,티플랜트,"카페,디저트", True,"['애프터눈 티세트 3단 (1인)', '레드애플크럼블', '오렌지라임얼그레이', '아이스아메리카노']","[{'day': '월', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '화', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '수', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '목', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '금', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '토', 'hours': '11:00 - 23:00\n22:30 라스트오더'}, {'day': '일', 'hours': '11:00 - 23:00\n22:30 라스트오더'}]",True,서울 서초구 동광로39길 46 4층,POINT (126.9996777 37.4970638),627,pedestrian_2622713684,localroad_2622713684
cafe_254,인더 페이스트리,베이커리, True,"['리본 크루아상', '레스큐어 크루아상', '크리스마스 초코슈톨렌', '뺑스위스']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '09:00 - 20:00'}, {'day': '수', 'hours': '09:00 - 20:00'}, {'day': '목', 'hours': '09:00 - 20:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 20:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 서초대로 357 104호,POINT (127.0206115 37.4961399),350,pedestrian_10220955586,localroad_10220955586
cafe_255,초록버터서울 양재,브런치카페, True,"['두부크림치즈 계절 샐러드', '가을 들기름 파스타']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화(11/12)', 'hours': '10:00 - 18:00\n15:00 - 16:00 브레이크타임'}, {'day': '수', 'hours': '10:00 - 19:00\n15:00 - 16:00 브레이크타임\n18:30 라스트오더'}, {'day': '목', 'hours': '10:00 - 19:00\n15:00 - 16:00 브레이크타임\n18:30 라스트오더'}, {'day': '금', 'hours': '10:00 - 16:00\n15:30 라스트오더'}, {'day': '토', 'hours': '10:00 - 16:00\n15:30 라스트오더'}, {'day': '일', 'hours': '10:00 - 16:00\n15:30 라스트오더'}]",True,서울 서초구 바우뫼로 190 1층,POINT (127.0406874 37.4791396),180,pedestrian_4184425793,localroad_4184425793
cafe_256,노아스로스팅 파스텔시티점,카페, False,"['차콜리노', '시나몬파이첼 / 초코파이첼', '소금빵', '아메리카노']","[{'day': '월', 'hours': '09:00 - 22:30\n22:00 라스트오더'}, {'day': '화', 'hours': '09:00 - 22:30\n22:00 라스트오더'}, {'day': '수', 'hours': '09:00 - 22:30\n22:00 라스트오더'}, {'day': '목', 'hours': '09:00 - 22:30\n22:00 라스트오더'}, {'day': '금', 'hours': '09:00 - 22:30\n22:00 라스트오더'}, {'day': '토', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 방배천로 11 1층 노아스로스팅 파스텔시티점,POINT (126.982185 37.477722),999,pedestrian_4078144566,localroad_1685716300
cafe_257,재즈클럽 그루브,라이브카페, False,"['수입맥주 외', '국산맥주 외']","[{'day': '매일', 'hours': '00:00 - 24:00'}]",False,서울 서초구 신반포로47길 52 동구빌딩,POINT (127.0184499 37.5126743),42,pedestrian_2429722061,localroad_2429722061
cafe_258,스타벅스 서울아트센터점,카페, False,"['토피 넛 라떼', '스타벅스 딸기 라떼', '골든 캐모마일 릴렉서', '산타 베어리스타 케이크']","[{'day': '월(11/11)', 'hours': '07:00 - 21:00'}, {'day': '화(11/12)', 'hours': '07:00 - 21:00'}, {'day': '수(11/13)', 'hours': '07:00 - 21:00'}, {'day': '목(11/14)', 'hours': '07:00 - 21:00'}, {'day': '금(11/15)', 'hours': '07:00 - 21:00'}, {'day': '토(11/16)', 'hours': '07:30 - 21:00'}, {'day': '일(11/17)', 'hours': '08:00 - 21:00'}]",False,서울 서초구 남부순환로 2395 (서초동) 호경빌딩,POINT (127.0123899 37.4806815),999,pedestrian_8696505061,localroad_2124836393
cafe_259,커피빈 영동점,카페, False,"['아이스 카푸치노', '바닐라 루이보스 티라떼', '바닐라 루이보스 티', '얼그레이 크림 초콜릿 라떼 (S)']","[{'day': '월', 'hours': '07:00 - 23:00'}, {'day': '화', 'hours': '07:00 - 23:00'}, {'day': '수', 'hours': '07:00 - 23:00'}, {'day': '목', 'hours': '07:00 - 23:00'}, {'day': '금', 'hours': '07:00 - 23:00'}, {'day': '토', 'hours': '08:00 - 23:00'}, {'day': '일', 'hours': '09:00 - 22:00'}]",True,서울 서초구 강남대로 503 청하빌딩,POINT (127.022869 37.5068811),999,pedestrian_4867334968,localroad_2477265761
cafe_260,단미,"카페,디저트", False,"['크렘브렐레 마카롱', '솔티카라멜 마카롱', '말차 마카롱', '딸기우유 마카롱']","[{'day': '월', 'hours': '09:00 - 20:00'}, {'day': '화', 'hours': '09:00 - 20:00'}, {'day': '수', 'hours': '정기휴무 (매주 수요일)'}, {'day': '목', 'hours': '09:00 - 20:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 20:00'}, {'day': '일', 'hours': '09:00 - 20:00'}]",True,서울 서초구 방배천로16길 18 1층 110호 단미,POINT (126.9840254 37.4820809),176,pedestrian_4101372801,localroad_4101372801
cafe_261,비엔나커피하우스 이수역점,카페, False,"['아인슈패너(Hot)', '아인슈패너(Iced)', '레체레체 멜랑즈(Hot)', '레체레체 멜랑즈(Ice)']","[{'day': '월', 'hours': '08:00 - 22:00'}, {'day': '화', 'hours': '08:00 - 22:00'}, {'day': '수', 'hours': '08:00 - 22:00'}, {'day': '목', 'hours': '08:00 - 22:00'}, {'day': '금', 'hours': '08:00 - 22:00'}, {'day': '토', 'hours': '10:00 - 22:00'}, {'day': '일', 'hours': '10:00 - 22:00'}]",True,서울 서초구 동작대로 86 1층,POINT (126.9824692 37.4842751),999,pedestrian_1685716301,localroad_1685716301
cafe_262,더 엘씨,"카페,디저트", False,"['티라미수아몬드', '크림블랙', '크림라떼', '딸기바나나주스']","[{'day': '월', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '08:00 - 22:30\n22:00 라스트오더'}]",True,서울 서초구 서초대로48길 20 1층,POINT (127.0113937 37.4919273),626,pedestrian_3827548031,localroad_3827548031
cafe_263,누아주베이커리 방배본점,베이커리, False,"['소금빵', '흑임자 휘낭시에', '소보로 소금빵', '치즈 소금빵']","[{'day': '월', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '08:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 서초대로23길 112 1층 누아주베이커리,POINT (126.9900988 37.4920355),999,pedestrian_2510022115,localroad_2510022115
cafe_264,메종고댕,베이커리, False,"['바게트', '크루아상']","[{'day': '월', 'hours': '08:00 - 19:00'}, {'day': '화', 'hours': '08:00 - 19:00'}, {'day': '수', 'hours': '08:00 - 19:00'}, {'day': '목', 'hours': '08:00 - 19:00'}, {'day': '금', 'hours': '08:00 - 19:00'}, {'day': '토', 'hours': '08:00 - 19:00'}, {'day': '일', 'hours': '10:00 - 19:00'}]",True,서울 서초구 방배로34길 4 정다원빌딩 1층,POINT (126.9912941 37.492289),250,pedestrian_2623456109,localroad_2623456109
cafe_265,카페 어느새봄,"카페,디저트", True,"['후르츠산도', '옛날와플', '제주말차 크림커피', '썸머트로피칼에이드']","[{'day': '월', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '화', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '수', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '목', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '금', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '토', 'hours': '12:00 - 19:00\n18:50 라스트오더'}, {'day': '일', 'hours': '12:00 - 19:00\n18:50 라스트오더'}]",True,서울 서초구 강남대로2길 70 1층 카페 어느새봄,POINT (127.0456332 37.4680877),257,pedestrian_927737283,localroad_927737283
cafe_266,리블리케이크,케이크전문, False,['1호'],"[{'day': '매일', 'hours': '11:00 - 20:00'}]",False,서울 서초구 언남길 47 1층 리블리케이크,POINT (127.0427044 37.4734703),117,pedestrian_1925498580,localroad_1925498580
cafe_267,투썸플레이스 포이DI점,카페, False,"['아메리카노', '라떼', '바닐라라떼']","[{'day': '월', 'hours': '07:00 - 22:00'}, {'day': '화', 'hours': '07:00 - 22:00'}, {'day': '수', 'hours': '07:00 - 22:00'}, {'day': '목', 'hours': '07:00 - 22:00'}, {'day': '금', 'hours': '07:00 - 22:00'}, {'day': '토', 'hours': '08:00 - 22:00'}, {'day': '일', 'hours': '08:00 - 22:00'}]",False,서울 서초구 마방로10길 2,POINT (127.0429671 37.4768064),999,pedestrian_1925498920,localroad_1925498920
cafe_268,누볼라 양재,아이스크림, True,"['젤라또 컵 (2가지 맛)', 'Small 포장']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '12:00 - 24:00'}, {'day': '수', 'hours': '12:00 - 24:00'}, {'day': '목', 'hours': '12:00 - 24:00'}, {'day': '금', 'hours': '12:00 - 24:00'}, {'day': '토', 'hours': '12:00 - 24:00'}, {'day': '일', 'hours': '12:00 - 24:00'}]",True,서울 서초구 양재천로 117-8 2층,POINT (127.0408622 37.4778525),100,pedestrian_1925498969,localroad_1925498969
cafe_269,펄시커피 양재,카페, True,"['SIGNATURE BROWN', 'STELLA:B LATTE', 'AMERICANO', 'RASPBERRY LEMON FIZZ']","[{'day': '월', 'hours': '11:00 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '11:00 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '11:00 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '11:00 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '11:00 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '11:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '11:00 - 21:00\n20:30 라스트오더'}]",True,서울 서초구 양재천로 117-14 1층,POINT (127.0406118 37.4779766),333,pedestrian_1925499022,localroad_1925499022
cafe_270,블랑제리 르팡,베이커리, False,"['공주알밤식빵', '먹물치즈식빵', '호두양파크림베이글', '쑥떡쑥떡빵']","[{'day': '매일', 'hours': '07:30 - 22:00'}]",True,"서울 서초구 방배천로18길 26 1, 2층",POINT (126.9842223 37.4825692),379,pedestrian_1685716274,localroad_1685716274
cafe_271,노빅딜 하우스,"카페,디저트", True,"['NBD 라떼', '아메리카노', '라떼', '바닐라 라떼']","[{'day': '매일', 'hours': '09:00 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 양재천로 125 1층,POINT (127.0415572 37.4783177),133,pedestrian_4184425795,localroad_4184425795
cafe_272,아티제 잠원파스텔점,카페, False,"['카페 아메리카노', '카페라떼', '스패니쉬라떼', '플랫화이트']","[{'day': '매일', 'hours': '07:30 - 22:00'}]",False,서울 서초구 신반포로33길 27 파스텔프라자,POINT (127.0100421 37.5103695),860,pedestrian_4185626652,localroad_4185626652
cafe_273,코르누코피아 서초본점,"카페,디저트", False,"['애프터눈 티세트(2인)', '아메리카노', '수제 로얄 밀크티', '기문_Black Tea']","[{'day': '월', 'hours': '08:00 - 23:00'}, {'day': '화', 'hours': '08:00 - 23:00'}, {'day': '수', 'hours': '08:00 - 23:00'}, {'day': '목', 'hours': '08:00 - 23:00'}, {'day': '금', 'hours': '08:00 - 23:00'}, {'day': '토', 'hours': '10:00 - 22:00'}, {'day': '일', 'hours': '10:00 - 18:00'}]",True,서울 서초구 강남대로43길 6 1층 코르누코피아,POINT (127.0318811 37.487799),397,pedestrian_6337030224,localroad_3690640294
cafe_274,히어커피 로스터스 양재본점,"카페,디저트", True,"['히어 라떼', '카페 라떼', '아메리카노', '펌킨라떼(100%디카페인)']","[{'day': '월', 'hours': '08:00 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '08:00 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '08:00 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '08:00 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '08:00 - 20:00\n19:30 라스트오더'}, {'day': '토', 'hours': '11:00 - 19:00\n18:30 라스트오더'}, {'day': '일', 'hours': '11:00 - 19:00\n18:30 라스트오더'}]",True,서울 서초구 강남대로10길 6 1층 101호,POINT (127.0414389 37.4681078),588,pedestrian_4184585270,localroad_4184585270
cafe_275,카페더비 신사본점,카페, False,"['라떼아인슈페너', '아인슈페너', '카페라떼', '블루베리 요거트스무디']","[{'day': '월', 'hours': '09:00 - 20:00\n19:50 라스트오더'}, {'day': '화', 'hours': '09:00 - 20:00\n19:50 라스트오더'}, {'day': '수', 'hours': '09:00 - 20:00\n19:50 라스트오더'}, {'day': '목', 'hours': '09:00 - 20:00\n19:50 라스트오더'}, {'day': '금', 'hours': '09:00 - 20:00\n19:50 라스트오더'}, {'day': '토', 'hours': '10:00 - 19:00\n18:50 라스트오더'}, {'day': '일', 'hours': '10:00 - 19:00\n18:50 라스트오더'}]",True,서울 서초구 강남대로95길 12 에버빌딩 1층,POINT (127.0191345 37.5139504),116,pedestrian_2861578313,localroad_2861578313
cafe_276,투썸플레이스 교대역점,카페, False,"['카페 아메리카노', '카페 라떼', '카페 모카', '카라멜 마키아또']","[{'day': '월', 'hours': '07:30 - 23:00'}, {'day': '화', 'hours': '07:30 - 23:00'}, {'day': '수', 'hours': '07:30 - 23:00'}, {'day': '목', 'hours': '07:30 - 23:00'}, {'day': '금', 'hours': '07:30 - 23:00'}, {'day': '토', 'hours': '07:30 - 23:00'}, {'day': '일', 'hours': '08:30 - 22:00'}]",True,서울 서초구 서초대로 304 강한미크리닉빌딩 1층,POINT (127.0149539 37.4937952),999,pedestrian_9914441878,localroad_3827548465
