uuid,name,lon,lat
academy_1500,자라다남아미술학원,127.0104456,37.5003622
academy_1501,빅클래스원격교습학원,127.0324159,37.485785
academy_1502,생각하는황소서초4관학원,127.0274116,37.4880236
academy_1503,엔(N)수학교습소,127.0455299,37.4708711
academy_1504,상상로스쿨학원,127.0277135,37.4943965
academy_1505,쌤아카데미원격학원,127.0163103,37.4886705
academy_1506,선별영어학원,127.0221397,37.465661
academy_1507,중심학원,127.0274116,37.4880236
academy_1508,미쌤영어교습소,126.9836728,37.4872409
academy_1509,홀가크리스천아카데미학원,127.025117,37.4705513
academy_1510,베니의키즈잉글리시(Kids English)영어교습소,127.0259319,37.4922553
academy_1511,아르떼에비뉴영어교습소,126.9892717,37.4955065
academy_1512,리오베플라워학원,127.0221665,37.5052444
academy_1513,딥딥잉글리시(DEEPDEEPENGLISH)영어교습소,127.0007482,37.5007491
academy_1514,베리타스원격학원,127.0280393,37.4945614
academy_1515,빅토리아영어교습소,126.983044,37.491083
academy_1516,림박프랑스어학원,127.0193819,37.4950395
academy_1517,페이머스댄스학원,126.9837401,37.4822767
academy_1518,큐매쓰학원,127.0101396,37.5029817
academy_1519,모스톤(mosTone)보컬아카데미학원,126.9967498,37.4817572
academy_1520,이룸아나운서스피치아카데미학원,127.019256,37.5107167
academy_1521,책읽기와글쓰기리딩엠서초사임당학원,127.0252586,37.4918533
academy_1522,멘토학원,127.010234,37.4881152
academy_1523,퍼스트액터스학원,127.0178205,37.4847365
academy_1524,제이포커스잉글리시방배1관학원,126.9899523,37.4928362
academy_1525,연세스트링아카데미학원,127.0104441,37.5004794
academy_1526,아이자라다미술학원,127.0120964,37.5029711
academy_1527,문네프아뜰리에미술교습소,126.9994443,37.4976025
academy_1528,칠삼공수학교습소,127.0121487,37.5024309
academy_1529,마녀쌤영어방배관학원,126.9832768,37.4955992
academy_1530,모데스트플로리스트학원,127.0236958,37.5024548
academy_1531,서초압구정국어논술학원,127.0113091,37.5000631
academy_1532,생각플러스학원,127.0103597,37.5017311
academy_1533,이루다방배어학원,126.9895888,37.4904363
academy_1534,올댓뷰티아카데미입시학원,127.0246315,37.5018138
academy_1535,씨이씨영어학원,127.0141834,37.5154139
academy_1536,디지털첨단수학교습소,126.9892389,37.4929112
academy_1537,이지알랩(EGR lab)영어교습소,127.0055318,37.5067454
academy_1538,밀라노아트스튜디오미술교습소,126.9873943,37.4888227
academy_1539,빅토리영어학원,126.9857764,37.485538
academy_1540,김선희국어대장국어교습소,126.9869203,37.5021451
academy_1541,케이튜터반포수학학원,126.9832776,37.4963742
academy_1542,진수학교습소,127.0123274,37.5017476
academy_1543,봉프앙프렌치아틀리에학원,127.0092948,37.5035783
academy_1544,선앤미색채미술학원,126.9852435,37.4864795
academy_1545,오르다국어교습소,127.0094485,37.4987951
academy_1546,뉴파인반포서경관학원,126.9855662,37.4910506
academy_1547,라엘뮤직앤아트전문학원,126.9845084,37.4873292
academy_1548,딜라이프댄스스포츠(DELife Dance Sports)학원,126.9862387,37.4931648
academy_1549,페인트박스미술학원,127.0252586,37.4918533
academy_1550,메종드피아노교습소,127.0014445,37.5096033
academy_1551,소미끄뷰티더아카데미학원,127.0187258,37.5149292
academy_1552,fx수학교습소,126.9834198,37.491726
academy_1553,즐겁게피아노음악교습소,127.008056,37.5074515
academy_1554,브라가밸리어학원,126.988682,37.4922757
academy_1555,깊은수학교습소,127.0290444,37.4911727
academy_1556,가맹거래사협회교육원원격학원,127.0448006,37.4695497
academy_1557,리드인서초슬기샘신중점독서논술교습소,127.0088648,37.4822018
academy_1558,김지은이화무용학원,126.9984682,37.4995585
academy_1559,아인수학교습소,127.0087853,37.5010511
academy_1560,권선생사회탐구교습소,127.0123274,37.5017476
academy_1561,류진국어교습소,126.9869203,37.5021451
academy_1562,키즈브러시미술학원,126.9846405,37.4875916
academy_1563,키잉글리쉬(키프랩)학원,127.0274116,37.4880236
academy_1564,내곡스마트해법수학교습소,127.0599746,37.4566871
academy_1565,와이키즈서초본원학원,127.0107782,37.5025816
academy_1566,엘학원,127.0224087,37.4658344
academy_1567,레인보우아트미술학원,127.0252586,37.4918533
academy_1568,미문수학교습소,127.0139482,37.5066358
academy_1569,랑바이올린교습소,127.0090872,37.483339
academy_1570,가인서초학종관학원,127.0057322,37.4796886
academy_1571,키마미술학원,127.0178094,37.5140746
academy_1572,마이리틀팔레트미술교습소,127.0272903,37.4886623
academy_1573,서초티오티(TOT)반포2관학원,127.0090871,37.503892
academy_1574,해피맘연기학원,127.0092479,37.4925761
academy_1575,서초한수위수학교습소,127.0034252,37.506106
academy_1576,서이하연과학교습소,127.0259319,37.4922553
academy_1577,디엘르발레학원,126.9893478,37.4932185
academy_1578,소어(soarpiano)피아노교습소,127.0467946,37.4692144
academy_1579,진논술교습소,127.0302009,37.4856858
academy_1580,리드인지인국어학원,127.0101493,37.499675
academy_1581,제이포커스잉글리시방배2관학원,126.9889501,37.4933593
academy_1582,서초이화음악학원,127.0610296,37.4554791
academy_1583,생각하는미술학원,127.0255795,37.464536
academy_1585,리베라입시전문원격학원,127.0408584,37.4852231
academy_1586,서울상문수학전문학원,127.0048125,37.4825372
academy_1587,반포새빛가야금교습소,127.006478,37.5070327
academy_1588,피플음악교습소,127.0275223,37.4646512
academy_1589,등대영어교습소,127.008056,37.5074515
academy_1590,스마트해법수학영어서초방배스마트플레이스학원,126.9966653,37.4838469
academy_1591,뻔fun영어교습소,127.0194018,37.4961119
academy_1592,입시왕아카데미온원격교습학원,127.0153592,37.4879057
academy_1593,독도원격학원,126.9925265,37.4906146
academy_1594,현지연영어교습소,126.9869203,37.5021451
academy_1595,서초베리타스수학학원,127.0236865,37.4970845
academy_1596,3.1영어독립영어교습소,127.0055318,37.5067454
academy_1597,닥터정프라임영어학원,127.0252586,37.4918533
academy_1598,오뜨아뜰리에미술교습소,126.9882964,37.4932005
academy_1599,최홍국어논술학원,127.0072892,37.5072738
academy_1600,오엠지댄스학원,127.0183136,37.5109882
academy_1601,왕연기아카데미학원,127.0177916,37.51457
academy_1602,독한국어원격학원,127.0280393,37.4945614
academy_1603,이룸융합과학교습소,126.9979132,37.4996258
academy_1604,아이이엠(IEM)잉글리시아카데미학원,127.009365,37.5033987
academy_1605,그래머에이펙스영어교습소,127.0236865,37.4970845
academy_1606,매직트리영어교습소,126.9880473,37.4957393
academy_1607,잼코딩서초학원,127.0164628,37.4856623
academy_1608,유에스아이에스(USIS)어학원,127.0233497,37.4934234
academy_1609,움트생각이자라는독서논술교습소,127.0007482,37.5007491
academy_1610,한우리서초2동독서논술교습소,127.0272323,37.487905
academy_1611,고양이피아노교습소,126.9997936,37.4807378
academy_1612,윤빌리티강남점학원,127.0219259,37.5089457
academy_1613,레몬수학교습소,127.010651,37.5010848
academy_1614,개념의신수학교습소,127.0014445,37.5096033
academy_1615,글그리다미술학원,127.0272903,37.4886623
academy_1616,스피치마루지반포센터학원,127.0109089,37.5021051
academy_1617,아이겐수학교습소,127.0060552,37.4826197
academy_1618,이타적인간의이기적공부법2관학원,127.0100401,37.5036657
academy_1619,액터스베이스캠프연기아카데미학원,126.9852118,37.4771264
academy_1620,번잉글리시영어교습소,127.0047957,37.4812486
academy_1621,그림숲아트미술교습소,127.0277116,37.4910536
academy_1622,에이엠비(AMB)자기주도센터학원,126.9853718,37.4978969
academy_1623,에이리스트영어학원,126.99508,37.4848696
academy_1624,코너스톤스팀(Cornerstone STEAM)학원,127.0394271,37.4716056
academy_1625,국제패션디자인학원,127.0184906,37.517342
academy_1626,365필름아트진학상담지도교습소,127.0223273,37.5050565
academy_1627,플로잉아카데미학원,127.0141492,37.4861926
academy_1628,위드미애프터스쿨학원,127.0194018,37.4961119
academy_1629,링키영어방배영어교습소,126.990073,37.4939546
academy_1630,퍼펙트제이댄스스튜디오(Perfect J studio)학원,127.0199892,37.5100109
academy_1631,리엘바이올린음악교습소,127.0272903,37.4886623
academy_1632,이타적인간의이기적공부학원,127.0104885,37.5039668
academy_1633,반포미술아카데미학원,127.0103597,37.5017311
academy_1634,멘토영어교습소,126.9977886,37.4979488
academy_1635,서울유에듀원격학원,127.0375832,37.4840341
academy_1636,빈음악학원,127.0259319,37.4922553
academy_1637,루즈벨트컬리짓서울학원,127.0286285,37.488358
academy_1638,세훈학원,127.0290444,37.4911727
academy_1639,체리쌤창의수학교습소,127.0272903,37.4886623
academy_1640,독학재수현우혁논술학원,127.0194018,37.4961119
academy_1641,에이밍영어교습소,126.9897902,37.4947991
academy_1642,제니에듀케이션학원,127.045429,37.4716993
academy_1643,레벨업수학교습소,126.9977473,37.4993451
academy_1644,메가스터디컴퓨터아카데미강남학원,127.0286073,37.4934938
academy_1645,올라논술교습소,127.0034252,37.506106
academy_1646,아이엘엠(ILM)수학교습소,127.0034252,37.506106
academy_1647,매쓰넛수학학원,127.0112563,37.5023513
academy_1648,어굿스쿨원격학원,127.0411868,37.4816486
academy_1649,뿅과학교습소,127.0094136,37.4834499
academy_1650,클라디반포관학원,127.0090871,37.503892
academy_1651,서원하연과학교습소,127.0120964,37.5029711
academy_1653,리드인국어논술학원,127.0259319,37.4922553
academy_1654,방배바른미술학원,126.9969929,37.4830297
academy_1655,해오름달학원,127.0430746,37.4736986
academy_1656,한라백두수학교습소,127.0048897,37.5065508
academy_1657,탑잉글리쉬학원,127.046314,37.4723372
academy_1658,파리아트마인서초학원,127.0097136,37.5035548
academy_1659,기파랑중등관반포학원,127.0113838,37.5021181
academy_1660,서리풀고등관학원,127.0060236,37.4824393
academy_1661,얼티밋커리어그룹학원,127.0129891,37.4901386
academy_1662,세로토닌수학교습소,127.0063598,37.4818114
academy_1663,비이씨영국에듀학원,127.0186909,37.4942678
academy_1664,키투러닝(KEY2LEARNING)학원,127.0174633,37.4999252
academy_1665,토론하는고릴라논술교습소,127.0104685,37.5012004
academy_1666,필즈더클래식원격학원,127.0104685,37.5012004
academy_1667,해커스경영아카데미제1별관독서실,127.0252901,37.4981339
academy_1668,자연수학교습소,126.9853758,37.4817141
academy_1669,로렌스빌아카데미원격학원,127.0135386,37.4956486
academy_1670,리드인(방배으뜸점)독서논술교습소,126.9858162,37.4876108
academy_1671,에스에스아이서초(SSISEOCHO)학원,127.0067351,37.4910413
academy_1672,에스에스아이서초(SSISEOCHO)주니어학원,127.0067351,37.4910413
academy_1673,어소트락게임아카데미학원,127.0197584,37.5034404
academy_1674,생각하는두꺼비수학7관학원,127.0034252,37.506106
academy_1675,에듀코치개별지도서초그랑자이학원,127.0266736,37.4873868
academy_1676,타이니크리에이터미술학원,127.0139482,37.5066358
academy_1677,수능선배학원,127.0287126,37.4932153
academy_1678,음그음악학원,127.0111546,37.4817615
academy_1679,에이프렙원격학원,127.0285595,37.4928176
academy_1680,스텝(Step)수학교습소,127.0143087,37.4946999
academy_1681,미국수학교습소,127.0137474,37.4961099
academy_1682,우수아아트스튜디오미술교습소,126.9843803,37.4825886
academy_1683,새봄국어원격학원,127.0251172,37.4966457
academy_1684,시대인재반포센터5층학원,127.0008014,37.5043898
academy_1685,큐리수학교습소,127.0094136,37.4834499
academy_1686,윤선생우리집앞영어교실서초영어교습소,127.0090872,37.483339
academy_1687,랑상블플루트스튜디오음악교습소,127.0213742,37.4654114
academy_1688,뮤랭아카데미원격학원,127.0224713,37.4861987
academy_1689,스마트보카영어교습소,127.0034252,37.506106
academy_1690,다락방창작학원,127.0183632,37.5149802
academy_1691,아이비펜타원격학원,127.0164812,37.5152979
academy_1692,아이콘수학교습소,127.0141834,37.5154139
academy_1693,아누미술학원,126.985518,37.4787238
academy_1694,뉴파인반포고특별관학원,127.010651,37.5010848
academy_1695,더와이즈리딩학원,127.0249649,37.4639903
academy_1696,튜튜발레별관학원,127.0181009,37.4952811
academy_1697,예종앙볼리발레학원,126.9831016,37.4935073
academy_1698,겟앤씨어학원,127.0113091,37.5000631
academy_1699,핀랩(FINNLAB)국제영어교습소,127.0272903,37.4886623
academy_1700,일심수학학원,126.9862102,37.496949
academy_1701,민선생영어학원,127.0034252,37.506106
academy_1702,서초메가스터디독서실,127.0148132,37.4933165
academy_1703,신태풍영어학원,127.0046736,37.4819233
academy_1704,키즈엔리딩영어교습소,127.000719,37.4783218
academy_1705,101영어교습소,126.9864578,37.4878325
academy_1706,로고스영어전문교습소,126.9845826,37.4910332
academy_1707,갑뮤지컬연기아카데미학원,127.0431909,37.4743303
academy_1708,오늘의공부학원,127.014374,37.4966197
academy_1709,위라이크아트미술교습소,127.0154549,37.4564778
academy_1710,아이비실용음악학원,127.0217811,37.5027093
academy_1711,미래엔초코원격학원,127.0187921,37.5107308
academy_1712,비우미술학원,126.9831016,37.4935073
academy_1713,새샘과학전문학원,127.0077216,37.4831474
academy_1714,아이겐수학반포수학교습소,126.9869203,37.5021451
academy_1715,쥬트서래마을아뜰리에학원,126.9985271,37.4976938
academy_1716,더브릿지학원,126.9827453,37.4889269
academy_1717,수학하다수학교습소,126.9877635,37.496656
academy_1718,패트릭에듀원격학원,127.0192491,37.5121132
academy_1719,서초SCE어학원,127.0115707,37.5016692
academy_1720,리드인방배이수독서논술교습소,126.9854668,37.4800029
academy_1721,리드인독서논술교습소,127.0009618,37.4770714
academy_1722,잠원리드인늘품독서논술교습소,127.0141834,37.5154139
academy_1723,엘에스피어학원,127.0724371,37.4598222
academy_1724,(주)크레버스청담어학원서초제2지점학원,127.0102102,37.5002071
academy_1725,서초해담해금전문교습소,127.0034252,37.506106
academy_1726,잉클링스어학원,126.9980205,37.4966713
academy_1727,교대위드피아노학원,127.010094,37.4910154
academy_1728,서초세종무용학원,126.9871092,37.4764308
academy_1729,톤연기뮤지컬학원,127.0196325,37.5113325
academy_1730,연산수학교습소,127.0100772,37.5162716
academy_1731,희주아트센터미술교습소,126.9975841,37.4861704
academy_1732,아르떼뮤직학원,126.996292,37.4847087
academy_1733,한우리서초잠원논술교습소,127.0100772,37.5162716
academy_1734,아지트(AZIT)국어교습소,127.034104,37.4741122
academy_1735,자람영재수학학원,127.0011202,37.5059333
academy_1737,하우솔교육센터원격학원,127.0353314,37.4841689
academy_1738,니즈수학교습소,127.0194018,37.4961119
academy_1739,꽃필무렵국어교습소,126.983044,37.491083
academy_1740,머니테라피원격학원,127.0163103,37.4886705
academy_1741,양재도담수학교습소,127.0415906,37.4836702
academy_1742,리치스쿨학원,126.9870877,37.4771875
academy_1743,블루플랜학원,127.0044547,37.4822368
academy_1744,무지개키즈한자교습소,126.9896609,37.4951584
academy_1745,수학싸부원격학원,127.0595123,37.4566024
academy_1746,애플과학학원,127.0048897,37.5065508
academy_1747,쏭즈캠퍼스원격학원,127.028693,37.4929899
academy_1748,종로기술사사당분원학원,126.9871092,37.4764308
academy_1750,섭샘수학교습소,127.0104685,37.5012004
academy_1751,한백학원,127.0259319,37.4922553
academy_1752,모자이크메이크업아카데미메이크업교습소,127.0191297,37.5108598
academy_1753,아뜰리에아벡누학원,127.0310539,37.4853053
academy_1754,고릴라수학교습소,126.990073,37.4939546
academy_1755,옥토퍼스학원,127.0455145,37.4720874
academy_1756,온뮤직실용음악학원,127.036136,37.475228
academy_1757,스피치라운지학원,127.0184014,37.5120611
academy_1758,아이셀프수학교습소,127.0259319,37.4922553
academy_1759,리만수학교습소,127.0259319,37.4922553
academy_1760,투영맨엘셋(LSAT)원격학원,127.0084389,37.4930379
academy_1761,최쌤수학교습소,127.0232419,37.4617505
academy_1762,빌리발레스튜디오학원,127.0129989,37.4816598
academy_1763,천년의미소S클래스미술학원,126.996834,37.4830734
academy_1764,어썸보컬학원,127.030523,37.4852649
academy_1765,오늘발레스튜디오학원,127.0217689,37.5045113
academy_1766,누나영아카데미원격학원,127.0279529,37.4951193
academy_1767,아트클라슈학원,127.0402878,37.4732525
academy_1768,취소,126.9880473,37.4957393
academy_1769,리드인방배서래초점논술교습소,126.9880473,37.4957393
academy_1770,상운수학학원,127.0259319,37.4922553
academy_1771,프리픽스무브먼트학원,127.0184661,37.5105749
academy_1772,프리픽스무브먼트제2관학원,127.0184661,37.5105749
academy_1773,메타바둑교습소,127.0174633,37.4999252
academy_1774,서초사고력수학교습소,127.0272903,37.4886623
academy_1775,교대기술사학원,127.0134155,37.4903944
academy_1776,카네기영어창의코딩학원,127.0105586,37.5037962
academy_1777,수학의답학원,127.0072892,37.5072738
academy_1778,점프셈주산수학교습소,127.0087853,37.5010511
academy_1779,원네스트원격학원,127.0290444,37.4911727
academy_1780,비에프스쿨학원,127.0266736,37.4873868
academy_1781,마인드영어교습소,127.0448779,37.4714695
academy_1782,박정규과학연구소원격학원,126.9864195,37.4981942
academy_1783,어피셜원격학원,127.0286243,37.4948005
academy_1784,아키차일드학원,126.9943686,37.4923873
academy_1785,엘리하이키즈원격학원,127.0191596,37.4860992
academy_1786,엘리하이원격학원,127.0191596,37.4860992
academy_1787,이메진(IMAGEN)영어교습소,127.0277116,37.4910536
academy_1788,이지아카데미원격학원,126.9940557,37.4853655
academy_1789,탑과학교습소,127.0143407,37.5197943
academy_1790,커뮤니케이션티움학원,126.9824439,37.4844731
academy_1791,아람국어교습소,126.9906615,37.4930766
academy_1792,연음뮤직스튜디오음악교습소,127.0272903,37.4886623
academy_1793,승승장구수학학원,127.0120964,37.5029711
academy_1794,신수학교습소,127.010651,37.5010848
academy_1795,그로우플래닛영어교습소,126.9894806,37.4925979
academy_1796,동제편입원격학원,127.0280393,37.4945614
academy_1797,카멜의숲미술학원,126.990073,37.4939546
academy_1798,열린아카데미원격학원,127.0196515,37.4951769
academy_1799,잼(JAM)아카데미학원,127.0553559,37.4482614
academy_1800,에쓰디씨1학원,126.985739,37.4908178
academy_1801,융합인재학원,127.0007482,37.5007491
academy_1802,에쓰디씨2학원,126.9853518,37.4910127
academy_1803,사우(師友)국어교습소,127.0448779,37.4714695
academy_1804,리드인신반포점독서논술교습소,126.9956953,37.5030941
academy_1805,퍼펙트제이댄스스튜디오글로벌센터학원,127.0199892,37.5100109
academy_1806,수엑터레슨연기학원,127.0315247,37.4873726
academy_1807,더로사(The Rosa)영어교습소,127.0272323,37.487905
academy_1808,교대타임독학재수학원,127.0187201,37.4954935
academy_1809,엠에이치(MH)수학교습소,127.0021861,37.5057261
academy_1810,에스비씨어학원,127.0142921,37.4813372
academy_1811,메이커뮤직음악교습소,127.0072892,37.5072738
academy_1812,나비아트폴리오미술학원,127.0101493,37.499675
academy_1813,더수학교습소,126.9990577,37.4799656
academy_1814,대치서영우국어교습소,127.0072892,37.5072738
academy_1815,리드인서초반원초점논술교습소,127.0072892,37.5072738
academy_1816,오수학교습소,126.9926218,37.4860471
academy_1817,링크아카데미학원,127.0305802,37.4887164
academy_1818,연세하모니성악교습소,127.0139482,37.5066358
academy_1819,비상수학교습소,127.0259319,37.4922553
academy_1820,당근자판기원격평생직업교육학원,127.0249318,37.4961216
academy_1821,빅루트아카데미연기학원,127.0210341,37.4845559
academy_1822,엘로이피아노교습소,127.0184822,37.4972486
academy_1823,길포드아카데미학원,127.0389752,37.4812882
academy_1824,비발디음악학원,127.0018385,37.5046509
academy_1825,매직피아노학원,127.0018385,37.5046509
academy_1826,반포세빛스즈키바이올린음악학원,127.0018385,37.5046509
academy_1827,프리매쓰원격학원,127.0422534,37.4751516
academy_1828,리피치원격학원,127.0281389,37.4947334
academy_1829,그림화원성인취미미술학원,126.9837928,37.4783846
academy_1830,오라수학학원,127.0103597,37.5017311
academy_1831,서초크라센방배고등2관영어학원,127.0044932,37.4818858
academy_1832,레드펭귄미술학원,127.022326,37.4912795
academy_1833,서초방배소마학원,126.9860171,37.4978484
academy_1834,꼼꼼영어교습소,127.0034252,37.506106
academy_1835,한선영어학원,127.0102102,37.5002071
academy_1836,더베스트영어학원,127.0461563,37.4722908
academy_1837,배우앤배움입시센터학원,127.0197213,37.5088734
academy_1838,배우앤배움하이틴센터학원,127.0197213,37.5088734
academy_1839,이화아트레브신반포미술교습소,127.0130338,37.518531
academy_1840,헤세드영재학원,126.9979809,37.4962475
academy_1841,연세수秀과학교습소,127.0034252,37.506106
academy_1842,시드학원,127.0158756,37.4916404
academy_1843,진선생제2관영어학원,127.0104593,37.5018941
academy_1844,아샘수학교습소,127.0055318,37.5067454
academy_1845,에듀플렉스에듀코치개별지도방배학원,126.9938654,37.4936535
academy_1846,인벤션음악교습소,126.9857966,37.4873943
academy_1847,멘토스국어논술학원,126.9871016,37.4862071
academy_1848,위드유영어(WithUEnglish)전문학원,126.9838364,37.4885218
academy_1849,김종철국어수학전문학원,127.0041915,37.4824689
academy_1850,이베스트영어학원,126.9928708,37.4877162
academy_1851,예음음악교습소,127.012073,37.5021689
academy_1852,이희정영어학원,127.0072892,37.5072738
academy_1853,반석수학학원,127.0105073,37.5128242
academy_1854,해커스어학원강남제5별관학원,127.0245637,37.5009392
academy_1855,피보나치수학교습소,127.0269048,37.4878662
academy_1856,방배바이올린교습소,126.9858162,37.4876108
academy_1857,이레음악교습소,126.9857458,37.4819516
academy_1858,엔트런스뮤직실용음악학원,127.0193362,37.48556
academy_1859,테스(TESSEnglish)영어교습소,127.0034252,37.506106
academy_1860,허쌤수학학원,126.9901596,37.5017944
academy_1861,더체인지수학교습소,127.0087853,37.5010511
academy_1862,무토스미술교습소,127.0087853,37.5010511
academy_1863,엘리스유아전문발레학원,126.9853365,37.4979957
academy_1864,리더스학원,126.9967182,37.4824327
academy_1865,송윤진피아노교습소,127.012073,37.5021689
academy_1866,그린아이미술교습소,127.0190881,37.498479
academy_1867,강남파고다외국어학원,127.0262296,37.4998086
academy_1868,아발론랭콘서초어학학원,127.0104593,37.5018941
academy_1869,춤추는별미술학원,126.992204,37.4868455
academy_1870,수학페이지학원,127.0174633,37.4999252
academy_1871,애니킴영어수학전문학원,127.0466399,37.472493
academy_1872,매쓰큐보습학원,127.0112172,37.5010265
academy_1873,뉴탑보습학원,127.0086077,37.4879664
academy_1874,장한보습학원,127.0259319,37.4922553
academy_1875,체리군단국어논술학원,127.0061031,37.4798539
academy_1876,마녀쌤영어학원,126.9871492,37.5011109
academy_1877,에스이에이어학학원,127.0104411,37.5007046
academy_1878,아띠화실미술교습소,127.0088734,37.513207
academy_1879,바우뫼보습학원,127.0252657,37.4704173
academy_1880,한스영어학원,126.9853365,37.4979957
academy_1881,상위권수학본원학원,127.0011202,37.5059333
academy_1882,한뉘수학학원,127.0217811,37.5027093
academy_1883,한동원영어전문학원,126.9851482,37.49102
academy_1884,카논영어전문학원,127.0064253,37.4828481
academy_1885,유철환영어전문학원,126.9888522,37.5014589
academy_1886,이닷스프릿어학학원,127.0099953,37.4890683
academy_1887,잉코어보습학원,127.0011202,37.5059333
academy_1888,반포시매쓰학원,127.0104411,37.5007046
academy_1889,서초대광보습학원,127.0184822,37.4972486
academy_1890,영수전문지앤지학원,126.9857966,37.4873943
academy_1891,이화소리숲피아노교습소,127.0155471,37.5209668
academy_1892,송림학원,127.0012576,37.5058083
academy_1893,엠코에듀학원,126.9845084,37.4873292
academy_1894,페르마수학보습학원,126.9972605,37.4824643
academy_1895,김수희과학방배지점학원,127.0057527,37.481554
academy_1896,발자국소리가큰아이들미술학원,126.9972299,37.4991335
academy_1897,마스터수학교습소,126.9850255,37.4791972
academy_1898,이후미술학원,127.0104885,37.5039668
academy_1899,양재예솔미술교습소,127.0448779,37.4714695
academy_1900,지엠미술교습소,127.0103877,37.5021819
academy_1901,오종기수학학원,127.0011202,37.5059333
academy_1902,와이스톤인터내셔널어학원,127.0101396,37.5029817
academy_1903,이디엠어학원,127.0246405,37.501994
academy_1904,서초에스엘피어학원,127.0090871,37.503892
academy_1905,국제금융회계학원,127.0192626,37.494651
academy_1906,베리잉글리시(Berry English)학원,127.0061031,37.4798539
academy_1907,라사라패션디자인학원,127.0233228,37.5059117
academy_1908,이승희수학교습소,127.0014445,37.5096033
academy_1909,레몬트리음악교습소,126.9879554,37.4866199
academy_1910,삼성피아노교습소,127.0190881,37.498479
academy_1912,나무영어교습소,127.0044932,37.4818858
academy_1913,우듬지오름학원,127.0055318,37.5067454
academy_1914,아이쥐에스이윤선생서초학원,127.0088271,37.4833459
academy_1915,반포아카데미학원,126.9830157,37.4915062
academy_1916,프레지던트학원,127.0466399,37.472493
academy_1917,서초메가스터디학원,127.0148132,37.4933165
academy_1918,노블영어학원,127.0174633,37.4999252
academy_1919,해커스편입학원,127.025536,37.5001002
academy_1920,현문학원,127.0104411,37.5007046
academy_1921,대한건축아카데미학원,127.0112799,37.4911244
academy_1922,카이스건축토목학원,127.012225,37.4923488
academy_1923,대한논리논술학원,127.006478,37.5070327
academy_1924,아이뮤직음악교습소,126.9850255,37.4791972
academy_1925,서초청담어학원,127.0102675,37.5010005
academy_1926,아마데우스음악학원,126.9910431,37.4747975
academy_1927,엠에스(MS)수학과학전문학원,127.0038922,37.4828718
academy_1928,수리초중수학교습소,127.006478,37.5070327
academy_1929,집현전국어논술교습소,127.0014445,37.5096033
academy_1930,디엠아이학원,127.0095874,37.4985529
